,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Chamber,1.11, 16.7  /  15  /  3.1 ,50.7%,15.4%,225,0.2%,"2,123,385"
1,2,Jett,1.06, 17.1  /  16.1  /  3.6 ,50.0%,11.3%,236,0.2%,"1,554,582"
2,3,Reyna,1.11, 17.5  /  15.8  /  3.8 ,50.8%,10.3%,241,0.2%,"1,416,882"
3,4,Sage,0.94, 13.9  /  14.9  /  6.7 ,51.3%,7.9%,193,0.1%,"1,088,544"
4,5,Viper,0.98, 14.4  /  14.7  /  5.4 ,50.3%,6.7%,199,0.1%,"921,927"
5,6,Omen,0.96, 14.7  /  15.3  /  5.9 ,48.7%,5.9%,201,0.1%,"811,767"
6,7,Raze,1.03, 16.4  /  16  /  4.8 ,50.3%,5.7%,237,0.2%,"779,484"
7,8,Brimstone,0.96, 14.4  /  14.9  /  7.4 ,51.7%,5.6%,202,0.1%,"773,211"
8,9,Sova,0.97, 14.4  /  14.8  /  5.7 ,50.8%,5.3%,201,0.1%,"726,036"
9,10,Skye,0.94, 14.5  /  15.3  /  5.8 ,50.5%,4.7%,199,0.1%,"646,119"
10,11,Fade,0.95, 14.3  /  15  /  6.8 ,50.4%,4.6%,198,0.1%,"633,777"
11,12,KAY/O,0.91, 14.2  /  15.6  /  7.8 ,47.1%,4.0%,201,0.1%,"544,272"
12,13,Phoenix,1.1, 17.2  /  15.7  /  3.9 ,51.2%,2.6%,239,0.2%,"361,743"
13,14,Breach,0.93, 14.3  /  15.4  /  5.6 ,47.5%,2.4%,197,0.1%,"327,573"
14,15,Neon,0.98, 16.2  /  16.4  /  3.9 ,48.8%,2.3%,226,0.2%,"310,845"
15,16,Killjoy,0.99, 14.2  /  14.3  /  3.8 ,50.9%,2.0%,199,0.1%,"279,480"
16,17,Cypher,0.97, 14.5  /  14.9  /  4.3 ,46.7%,1.2%,198,0.1%,"166,209"
17,18,Yoru,1, 15.7  /  15.8  /  3.5 ,47.7%,1.1%,216,0.2%,"157,845"
18,19,Astra,1, 14.8  /  14.8  /  5.7 ,47.9%,1.1%,200,0.1%,"145,605"
