,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Sage,0.87, 12.7  /  14.5  /  6.8 ,49.6%,13.0%,183,0.1%,"26,692",Sentinel
1,2,Reyna,1.1, 16.7  /  15.2  /  4.7 ,50.1%,11.2%,239,0.1%,"23,093",Duelist
2,3,Omen,0.96, 14.2  /  14.9  /  5.8 ,49.3%,8.0%,202,0.1%,"16,374",Controller
3,4,Killjoy,0.94, 13.2  /  14  /  4.1 ,50.4%,6.8%,193,0.2%,"13,872",Sentinel
4,5,Jett,1.04, 15.8  /  15.3  /  4 ,49.8%,6.7%,228,0.1%,"13,803",Duelist
5,6,Raze,1.0, 15.3  /  15.3  /  4.8 ,49.2%,6.2%,227,0.1%,"12,717",Duelist
6,7,Brimstone,0.94, 13.7  /  14.5  /  7.1 ,50.5%,5.2%,200,0.1%,"10,615",Controller
7,8,Sova,0.91, 13.3  /  14.6  /  5.2 ,49.4%,4.7%,193,0.1%,"9,710",Initiator
8,9,Gekko,0.91, 13.4  /  14.8  /  4.9 ,51.9%,4.2%,191,0.1%,"8,672",Initiator
9,10,Fade,0.88, 13.1  /  14.9  /  6.1 ,47.7%,4.1%,191,0.1%,"8,391",Initiator
10,11,Phoenix,1.04, 15.6  /  15  /  4.5 ,49.5%,4.0%,226,0.1%,"8,176",Duelist
11,12,Skye,0.88, 13.3  /  15  /  7.3 ,47.2%,3.9%,192,0.1%,"8,115",Initiator
12,13,KAY/O,0.87, 13.3  /  15.2  /  8.1 ,46.5%,3.2%,196,0.1%,"6,520",Initiator
13,14,Viper,0.92, 13.4  /  14.6  /  5.3 ,48.9%,3.1%,194,0.1%,"6,463",Controller
14,15,Cypher,0.96, 13.8  /  14.4  /  5.1 ,48.8%,3.1%,194,0.2%,"6,381",Sentinel
15,16,Neon,0.96, 15.1  /  15.8  /  4.3 ,48.3%,3.0%,219,0.1%,"6,210",Duelist
16,17,Yoru,0.95, 14.6  /  15.4  /  4.3 ,46.5%,3.0%,207,0.1%,"6,166",Duelist
17,18,Chamber,1.0, 14.6  /  14.6  /  3.4 ,47.8%,2.4%,206,0.1%,"4,846",Sentinel
18,19,Breach,0.93, 14  /  15.1  /  5.8 ,49.1%,2.0%,201,0.1%,"4,209",Initiator
19,20,Harbor,0.84, 12.7  /  15.1  /  5.4 ,46.0%,1.1%,184,0.1%,"2,295",Controller
20,21,Astra,0.98, 14.2  /  14.4  /  5.3 ,46.2%,1.0%,200,0.1%,"2,130",Controller
