,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Reyna,1.12, 17  /  15.2  /  4.5 ,50.2%,11.7%,242,0.2%,"473,436",Duelist
1,2,Sage,0.88, 12.8  /  14.6  /  6.7 ,50.0%,10.4%,183,0.1%,"422,018",Sentinel
2,3,Omen,0.96, 14.3  /  14.9  /  6.2 ,49.1%,9.7%,202,0.1%,"391,285",Controller
3,4,Jett,1.06, 16.3  /  15.3  /  3.9 ,49.6%,7.7%,232,0.2%,"311,568",Duelist
4,5,Raze,1.01, 15.5  /  15.3  /  4.8 ,49.6%,6.1%,229,0.2%,"247,295",Duelist
5,6,Skye,0.9, 13.3  /  14.8  /  7.3 ,49.0%,5.4%,191,0.1%,"219,503",Initiator
6,7,Killjoy,0.95, 13.4  /  14.1  /  3.8 ,50.9%,5.3%,193,0.1%,"215,226",Sentinel
7,8,Brimstone,0.94, 13.8  /  14.6  /  7.5 ,50.4%,5.2%,200,0.1%,"210,236",Controller
8,9,Deadlock,0.94, 14  /  14.8  /  3.9 ,49.5%,4.7%,205,0.1%,"191,499",Sentinel
9,10,Sova,0.94, 13.6  /  14.5  /  5.2 ,49.1%,4.3%,195,0.1%,"173,410",Initiator
10,11,Gekko,0.89, 13.3  /  14.9  /  4.9 ,49.8%,3.8%,188,0.1%,"152,405",Initiator
11,12,Phoenix,1.06, 15.9  /  15  /  4.5 ,49.8%,3.7%,229,0.2%,"149,778",Duelist
12,13,Cypher,0.97, 13.9  /  14.3  /  4.8 ,49.0%,3.0%,194,0.1%,"122,585",Sentinel
13,14,Chamber,1.04, 15.1  /  14.6  /  3.2 ,48.6%,2.9%,210,0.2%,"119,450",Sentinel
14,15,Fade,0.89, 13.3  /  14.9  /  6.2 ,49.0%,2.5%,191,0.1%,"102,528",Initiator
15,16,Breach,0.93, 14  /  15.1  /  6 ,49.7%,2.5%,200,0.1%,"99,517",Initiator
16,17,Neon,0.97, 15.3  /  15.7  /  4.1 ,48.2%,2.5%,220,0.2%,"99,429",Duelist
17,18,KAY/O,0.87, 13.3  /  15.2  /  8.2 ,46.1%,2.4%,195,0.1%,"97,349",Initiator
18,19,Yoru,0.97, 14.8  /  15.3  /  4.2 ,47.1%,2.3%,209,0.1%,"93,299",Duelist
19,20,Viper,0.94, 13.8  /  14.6  /  5.4 ,48.6%,2.1%,198,0.1%,"87,012",Controller
20,21,Astra,0.99, 14.3  /  14.4  /  5.6 ,48.9%,1.1%,200,0.1%,"43,013",Controller
21,22,Harbor,0.88, 13.2  /  15.1  /  5.7 ,46.1%,0.7%,189,0.1%,"28,674",Controller
