,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Jett,1.11, 17.6  /  15.8  /  3.6 ,49.8%,16.1%,242,0.2%,"1,551,828"
1,2,Reyna,1.11, 17.4  /  15.7  /  3.9 ,51.2%,12.4%,241,0.2%,"1,200,438"
2,3,Chamber,1.09, 16.3  /  15  /  3.4 ,50.7%,11.2%,220,0.1%,"1,081,863"
3,4,Sage,0.94, 13.9  /  14.9  /  6.8 ,50.4%,9.8%,194,0.1%,"948,957"
4,5,Sova,0.98, 14.3  /  14.7  /  6.1 ,50.4%,7.5%,202,0.1%,"725,424"
5,6,Brimstone,0.97, 14.5  /  15  /  8 ,51.9%,6.6%,206,0.1%,"633,726"
6,7,Omen,0.98, 14.9  /  15.2  /  5.7 ,49.7%,6.0%,205,0.1%,"580,023"
7,8,Raze,1.03, 16.5  /  16  /  4.8 ,50.0%,5.8%,238,0.2%,"558,297"
8,9,Viper,0.98, 14.4  /  14.7  /  5.2 ,49.9%,5.5%,199,0.1%,"531,828"
9,10,Skye,0.95, 14.5  /  15.2  /  5.7 ,49.9%,4.3%,200,0.1%,"419,832"
10,11,Killjoy,0.98, 14.2  /  14.5  /  3.8 ,49.3%,3.2%,199,0.1%,"314,058"
11,12,KAY/O,0.91, 14.2  /  15.6  /  7.8 ,46.2%,3.1%,203,0.1%,"298,503"
12,13,Breach,0.92, 14.3  /  15.4  /  4.4 ,47.9%,2.2%,197,0.1%,"216,393"
13,14,Cypher,0.98, 14.5  /  14.8  /  4.4 ,48.5%,2.0%,198,0.1%,"194,820"
14,15,Yoru,0.98, 15.4  /  15.8  /  3.6 ,47.4%,1.4%,213,0.2%,"139,791"
15,16,Neon,0.99, 16.2  /  16.3  /  3.8 ,47.6%,1.2%,228,0.2%,"118,575"
16,17,Astra,1.01, 14.9  /  14.8  /  5.5 ,50.1%,0.8%,204,0.1%,"80,682"
17,18,Phoenix,1.06, 16.4  /  15.4  /  3.8 ,51.0%,0.8%,231,0.2%,"73,083"
