,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.91, 13.2  /  14.5  /  6.7 ,50.8%,15.5%,187,0.1%,"3,646,500"
1,2,Reyna,1.16, 17.5  /  15.1  /  4.3 ,51.1%,14.5%,252,0.2%,"3,402,465"
2,3,Jett,1.14, 17.2  /  15.1  /  4 ,51.0%,11.7%,247,0.2%,"2,754,663"
3,4,Raze,1.02, 15.5  /  15.2  /  4.9 ,50.3%,7.4%,233,0.2%,"1,740,732"
4,5,Killjoy,0.96, 13.6  /  14.1  /  4.2 ,51.6%,7.3%,200,0.1%,"1,722,015"
5,6,Sova,0.97, 14  /  14.4  /  5.6 ,50.3%,7.2%,203,0.1%,"1,698,045"
6,7,Omen,0.96, 14.4  /  15  /  4.8 ,49.8%,6.8%,204,0.1%,"1,597,065"
7,8,Skye,0.93, 13.8  /  14.8  /  6.1 ,49.6%,5.3%,197,0.1%,"1,251,438"
8,9,Viper,0.96, 13.8  /  14.4  /  5.2 ,50.2%,5.3%,198,0.1%,"1,251,030"
9,10,Brimstone,0.95, 14  /  14.8  /  6.1 ,49.9%,4.3%,202,0.1%,"1,011,534"
10,11,Phoenix,1.03, 15.6  /  15.1  /  4 ,49.1%,4.0%,227,0.2%,"941,409"
11,12,Cypher,0.96, 13.8  /  14.3  /  4.3 ,49.3%,3.2%,195,0.1%,"752,964"
12,13,KAY/O,0.87, 13.4  /  15.3  /  7 ,46.1%,2.2%,195,0.1%,"516,528"
13,14,Yoru,0.97, 14.7  /  15.2  /  3.5 ,45.6%,2.1%,212,0.2%,"494,241"
14,15,Breach,0.93, 14.1  /  15.2  /  5.1 ,49.0%,1.7%,202,0.1%,"410,652"
15,16,Astra,0.99, 14.3  /  14.4  /  4.6 ,49.6%,1.5%,202,0.1%,"343,077"
