,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Jett,1.07, 17.4  /  16.2  /  3.6 ,49.6%,17.3%,236,0.1%,"13,978",Duelist
1,2,Omen,0.98, 14.8  /  15.1  /  8.9 ,49.4%,13.6%,203,0.1%,"10,984",Controller
2,3,Sova,1.02, 15  /  14.8  /  5.9 ,49.8%,9.8%,206,0.2%,"7,932",Initiator
3,4,Killjoy,1.04, 15.2  /  14.6  /  3.4 ,50.3%,9.3%,206,0.2%,"7,507",Sentinel
4,5,Reyna,1.1, 17.6  /  16  /  4.4 ,48.4%,8.4%,239,0.1%,"6,784",Duelist
5,6,Gekko,0.98, 14.8  /  15.1  /  5.6 ,51.6%,7.2%,199,0.1%,"5,776",Initiator
6,7,Cypher,1.02, 15.4  /  15.1  /  4.8 ,49.2%,5.7%,204,0.1%,"4,562",Sentinel
7,8,Raze,1.07, 17.1  /  16  /  4.8 ,51.0%,3.7%,243,0.1%,"3,002",Duelist
8,9,Phoenix,1.1, 17.3  /  15.8  /  4.8 ,49.6%,3.6%,239,0.1%,"2,897",Duelist
9,10,Sage,0.97, 14.5  /  15.1  /  7 ,51.1%,3.3%,201,0.1%,"2,676",Sentinel
10,11,Brimstone,1.0, 14.9  /  14.9  /  10.1 ,51.4%,3.2%,208,0.2%,"2,555",Controller
11,12,Skye,0.96, 14.9  /  15.5  /  7.6 ,47.2%,3.1%,203,0.1%,"2,460",Initiator
12,13,Fade,0.96, 14.6  /  15.2  /  7 ,47.1%,2.6%,199,0.1%,"2,107",Initiator
13,14,Breach,0.96, 14.6  /  15.3  /  8.1 ,48.6%,2.4%,200,0.1%,"1,949",Initiator
14,15,Astra,1.04, 15.5  /  14.9  /  7.8 ,48.9%,2.2%,207,0.2%,"1,746",Controller
15,16,Chamber,1.07, 16.4  /  15.3  /  2.7 ,45.3%,1.7%,219,0.1%,"1,362",Sentinel
16,17,KAY/O,0.96, 15.2  /  15.8  /  10.2 ,45.8%,1.4%,213,0.1%,"1,119",Initiator
17,18,Yoru,1.06, 16.7  /  15.7  /  4.8 ,45.0%,0.6%,231,0.1%,513,Duelist
18,19,Neon,0.95, 16.1  /  17  /  4.5 ,45.9%,0.5%,223,0.1%,431,Duelist
19,20,Harbor,0.89, 14  /  15.8  /  6.9 ,33.7%,0.2%,188,0.1%,178,Controller
20,21,Viper,1.0, 15.6  /  15.6  /  8 ,50.0%,0.1%,203,0.2%,90,Controller
