,Rank,Agent,KD,KDA,Win %,Pick %,Avg. Score,First Blood %,Matches
0,1,Sage,0.85, 12.2  /  14.5  /  6.5 ,50.7%,15.5%,178,0.1%,"2,052,087"
1,2,Reyna,1.07, 16.2  /  15.1  /  4.2 ,50.7%,12.1%,234,0.2%,"1,600,839"
2,3,Jett,1.04, 15.8  /  15.2  /  4 ,49.9%,9.4%,228,0.2%,"1,237,821"
3,4,Raze,0.96, 14.6  /  15.2  /  4.8 ,49.8%,6.5%,220,0.1%,"859,299"
4,5,Chamber,1, 14.5  /  14.5  /  3.8 ,50.2%,6.3%,205,0.1%,"829,821"
5,6,Sova,0.88, 12.8  /  14.5  /  5.4 ,49.6%,6.3%,189,0.1%,"827,832"
6,7,Omen,0.92, 13.7  /  15  /  4.6 ,48.9%,6.2%,197,0.1%,"821,304"
7,8,Killjoy,0.9, 12.8  /  14.2  /  4.2 ,52.9%,5.6%,189,0.1%,"738,225"
8,9,Viper,0.89, 12.9  /  14.6  /  5 ,49.8%,5.1%,188,0.1%,"678,147"
9,10,Brimstone,0.89, 13.2  /  14.8  /  6.5 ,50.7%,5.0%,193,0.1%,"655,044"
10,11,Skye,0.86, 12.7  /  14.7  /  6.2 ,49.6%,4.6%,185,0.1%,"603,330"
11,12,Yoru,0.91, 13.9  /  15.2  /  3.7 ,46.9%,3.6%,200,0.1%,"468,792"
12,13,Neon,0.93, 14.5  /  15.7  /  3.9 ,48.6%,3.1%,212,0.2%,"414,936"
13,14,KAY/O,0.83, 12.6  /  15.2  /  7 ,47.6%,3.0%,188,0.1%,"391,833"
14,15,Cypher,0.9, 13  /  14.3  /  4.5 ,49.0%,2.7%,185,0.1%,"358,938"
15,16,Phoenix,0.95, 14.3  /  15  /  3.9 ,47.6%,2.5%,210,0.2%,"326,859"
16,17,Breach,0.86, 13.1  /  15.2  /  4.3 ,48.9%,1.8%,189,0.1%,"237,762"
17,18,Astra,0.93, 13.6  /  14.6  /  4.5 ,48.9%,0.8%,192,0.1%,"101,847"
